"Var1"	"Var2"	"value"
"85"	"Coriobacteriia"	"Delta_sum"	0.172932330827068
"86"	"Bacteroidia"	"Delta_sum"	-0.124106815846981
"87"	"Bacilli"	"Delta_sum"	-0.198496240601504
"88"	"Clostridia"	"Delta_sum"	0.165413533834586
"89"	"Erysipelotrichi"	"Delta_sum"	0.147368421052632
"90"	"Coriobacteriales"	"Delta_sum"	0.172932330827068
"91"	"Bacteroidales"	"Delta_sum"	-0.115789473684211
"92"	"Clostridiales"	"Delta_sum"	0.165413533834586
"93"	"Erysipelotrichales"	"Delta_sum"	0.147368421052632
"94"	"Coriobacteriaceae"	"Delta_sum"	0.172932330827068
"95"	"Erysipelotrichaceae"	"Delta_sum"	0.147368421052632
"96"	"Collinsella"	"Delta_sum"	0.172932330827068
"97"	"Porphyromonas"	"Delta_sum"	0.45876360832084
"98"	"Coprococcus"	"Delta_sum"	0.300751879699248
"99"	"Faecalibacterium"	"Delta_sum"	-0.0451127819548872
"100"	"Phascolarctobacterium"	"Delta_sum"	0.126315789473684
"101"	"Catenibacterium"	"Delta_sum"	-0.031760557499135
"102"	"Bifidobacterium.adolescentis"	"Delta_sum"	-0.0571428571428571
"103"	"Collinsella.aerofaciens"	"Delta_sum"	0.172932330827068
"104"	"Parabacteroides.distasonis"	"Delta_sum"	-0.100751879699248
"105"	"Porphyromonas.sp."	"Delta_sum"	0.45876360832084
"106"	"Faecalibacterium.prausnitzii"	"Delta_sum"	-0.0451127819548872
"107"	"Phascolarctobacterium.sp."	"Delta_sum"	0.126315789473684
"108"	"Catenibacterium.sp."	"Delta_sum"	-0.031760557499135
"109"	"Alpha_sum"	"Gamma_sum"	0.4
"110"	"Beta_sum"	"Gamma_sum"	0.5
"111"	"Delta_sum"	"Gamma_sum"	0.9
"112"	"Undefined_sum"	"Gamma_sum"	0.5
"113"	"Alpha_avg"	"Gamma_sum"	0.4
"114"	"Beta_avg"	"Gamma_sum"	0.5
"115"	"Delta_avg"	"Gamma_sum"	0.9
"116"	"Gamma_avg"	"Gamma_sum"	1
"117"	"Undefined_avg"	"Gamma_sum"	0.5
"118"	"Bacteroidetes"	"Gamma_sum"	-0.6
"119"	"Firmicutes"	"Gamma_sum"	0.6
"120"	"Proteobacteria"	"Gamma_sum"	0.3
"121"	"Coriobacteriia"	"Gamma_sum"	0.5
"122"	"Bacteroidia"	"Gamma_sum"	-0.6
"123"	"Bacilli"	"Gamma_sum"	-0.2
"124"	"Clostridia"	"Gamma_sum"	0.3
"125"	"Erysipelotrichi"	"Gamma_sum"	0.2
"126"	"Coriobacteriales"	"Gamma_sum"	0.5
"127"	"Bacteroidales"	"Gamma_sum"	-0.6
"128"	"Clostridiales"	"Gamma_sum"	0.3
"129"	"Erysipelotrichales"	"Gamma_sum"	0.2
"130"	"Coriobacteriaceae"	"Gamma_sum"	0.5
"131"	"Erysipelotrichaceae"	"Gamma_sum"	0.2
"132"	"Collinsella"	"Gamma_sum"	0.5
"133"	"Porphyromonas"	"Gamma_sum"	0.974679434480896
"134"	"Coprococcus"	"Gamma_sum"	0.5
"135"	"Faecalibacterium"	"Gamma_sum"	0.5
"136"	"Phascolarctobacterium"	"Gamma_sum"	0.2
"137"	"Catenibacterium"	"Gamma_sum"	0.111803398874989
"138"	"Bifidobacterium.adolescentis"	"Gamma_sum"	0.1
"139"	"Collinsella.aerofaciens"	"Gamma_sum"	0.5
"140"	"Parabacteroides.distasonis"	"Gamma_sum"	0.7
"141"	"Porphyromonas.sp."	"Gamma_sum"	0.974679434480896
"142"	"Faecalibacterium.prausnitzii"	"Gamma_sum"	0.5
"143"	"Phascolarctobacterium.sp."	"Gamma_sum"	0.2
"144"	"Catenibacterium.sp."	"Gamma_sum"	0.111803398874989
"145"	"Alpha_sum"	"Undefined_sum"	0.579279061653149
"146"	"Beta_sum"	"Undefined_sum"	0.9
"147"	"Delta_sum"	"Undefined_sum"	-0.0121953486663821
"148"	"Gamma_sum"	"Undefined_sum"	0.5
"149"	"Alpha_avg"	"Undefined_sum"	0.579279061653149
"150"	"Beta_avg"	"Undefined_sum"	0.9
"151"	"Delta_avg"	"Undefined_sum"	-0.0121953486663821
"152"	"Gamma_avg"	"Undefined_sum"	0.5
"153"	"Undefined_avg"	"Undefined_sum"	1
"154"	"Bacteroidetes"	"Undefined_sum"	0.0502288341474945
"155"	"Firmicutes"	"Undefined_sum"	-0.0502288341474945
"156"	"Proteobacteria"	"Undefined_sum"	0.616444782719251
"157"	"Coriobacteriia"	"Undefined_sum"	0.333336808433373
"158"	"Bacteroidia"	"Undefined_sum"	0.0502288341474945
"159"	"Bacilli"	"Undefined_sum"	-0.237445397788156
"160"	"Clostridia"	"Undefined_sum"	-0.0821926376959002
"161"	"Erysipelotrichi"	"Undefined_sum"	-0.00913251529954446
"162"	"Coriobacteriales"	"Undefined_sum"	0.333336808433373
"163"	"Bacteroidales"	"Undefined_sum"	0.0502288341474945
"164"	"Clostridiales"	"Undefined_sum"	-0.0821926376959002
"165"	"Erysipelotrichales"	"Undefined_sum"	-0.00913251529954446
"166"	"Coriobacteriaceae"	"Undefined_sum"	0.333336808433373
"167"	"Erysipelotrichaceae"	"Undefined_sum"	-0.00913251529954446
"168"	"Collinsella"	"Undefined_sum"	0.333336808433373
"169"	"Porphyromonas"	"Undefined_sum"	0.348460495143511
"170"	"Coprococcus"	"Undefined_sum"	-0.269409201336562
"171"	"Faecalibacterium"	"Undefined_sum"	0.433794476728362
"172"	"Phascolarctobacterium"	"Undefined_sum"	-0.607312267419707
"173"	"Catenibacterium"	"Undefined_sum"	-0.121640351150309
"174"	"Bifidobacterium.adolescentis"	"Undefined_sum"	0.0867588953456724
"175"	"Collinsella.aerofaciens"	"Undefined_sum"	0.333336808433373
"176"	"Parabacteroides.distasonis"	"Undefined_sum"	0.232879140138384
"177"	"Porphyromonas.sp."	"Undefined_sum"	0.348460495143511
"178"	"Faecalibacterium.prausnitzii"	"Undefined_sum"	0.433794476728362
"179"	"Phascolarctobacterium.sp."	"Undefined_sum"	-0.607312267419707
"180"	"Catenibacterium.sp."	"Undefined_sum"	-0.121640351150309
"181"	"Alpha_sum"	"Alpha_avg"	1
"182"	"Beta_sum"	"Alpha_avg"	0.571428571428571
"183"	"Delta_sum"	"Alpha_avg"	-0.283516483516484
"184"	"Gamma_sum"	"Alpha_avg"	0.4
"185"	"Undefined_sum"	"Alpha_avg"	0.579279061653149
"186"	"Beta_avg"	"Alpha_avg"	0.571428571428571
"187"	"Delta_avg"	"Alpha_avg"	-0.283516483516484
"188"	"Gamma_avg"	"Alpha_avg"	0.4
"189"	"Undefined_avg"	"Alpha_avg"	0.579279061653149
"190"	"Bacteroidetes"	"Alpha_avg"	0.125
"191"	"Firmicutes"	"Alpha_avg"	-0.110714285714286
"192"	"Proteobacteria"	"Alpha_avg"	0.35
"193"	"Coriobacteriia"	"Alpha_avg"	0.00714285714285714
"194"	"Bacteroidia"	"Alpha_avg"	0.125
"195"	"Bacilli"	"Alpha_avg"	-0.1
"196"	"Clostridia"	"Alpha_avg"	-0.0821428571428571
"197"	"Erysipelotrichi"	"Alpha_avg"	-0.396428571428571
"198"	"Coriobacteriales"	"Alpha_avg"	0.00714285714285714
"199"	"Bacteroidales"	"Alpha_avg"	0.125
"200"	"Clostridiales"	"Alpha_avg"	-0.0821428571428571
"201"	"Erysipelotrichales"	"Alpha_avg"	-0.396428571428571
"202"	"Coriobacteriaceae"	"Alpha_avg"	0.00714285714285714
"203"	"Erysipelotrichaceae"	"Alpha_avg"	-0.396428571428571
"204"	"Collinsella"	"Alpha_avg"	0.00714285714285714
"205"	"Porphyromonas"	"Alpha_avg"	0.0229174624257053
"206"	"Coprococcus"	"Alpha_avg"	-0.3
"207"	"Faecalibacterium"	"Alpha_avg"	-0.167857142857143
"208"	"Phascolarctobacterium"	"Alpha_avg"	-0.564285714285714
"209"	"Catenibacterium"	"Alpha_avg"	-0.232425490519989
"210"	"Bifidobacterium.adolescentis"	"Alpha_avg"	0.242857142857143
"211"	"Collinsella.aerofaciens"	"Alpha_avg"	0.00714285714285714
"212"	"Parabacteroides.distasonis"	"Alpha_avg"	0.0785714285714286
"213"	"Porphyromonas.sp."	"Alpha_avg"	0.0229174624257053
"214"	"Faecalibacterium.prausnitzii"	"Alpha_avg"	-0.167857142857143
"215"	"Phascolarctobacterium.sp."	"Alpha_avg"	-0.564285714285714
"216"	"Catenibacterium.sp."	"Alpha_avg"	-0.232425490519989
"217"	"Alpha_sum"	"Beta_avg"	0.571428571428571
"218"	"Beta_sum"	"Beta_avg"	1
"219"	"Delta_sum"	"Beta_avg"	0.284521318976946
"220"	"Gamma_sum"	"Beta_avg"	0.5
"221"	"Undefined_sum"	"Beta_avg"	0.9
"222"	"Alpha_avg"	"Beta_avg"	0.571428571428571
"223"	"Delta_avg"	"Beta_avg"	0.284521318976946
"224"	"Gamma_avg"	"Beta_avg"	0.5
"225"	"Undefined_avg"	"Beta_avg"	0.9
"226"	"Bacteroidetes"	"Beta_avg"	-0.736408119705036
"227"	"Firmicutes"	"Beta_avg"	0.711303297442365
"228"	"Proteobacteria"	"Beta_avg"	0.811722586493051
"229"	"Coriobacteriia"	"Beta_avg"	0.133892385400916
"230"	"Bacteroidia"	"Beta_avg"	-0.736408119705036
"231"	"Bacilli"	"Beta_avg"	-0.276153044889389
"232"	"Clostridia"	"Beta_avg"	0.711303297442365
"233"	"Erysipelotrichi"	"Beta_avg"	-0.133892385400916
"234"	"Coriobacteriales"	"Beta_avg"	0.133892385400916
"235"	"Bacteroidales"	"Beta_avg"	-0.736408119705036
"236"	"Clostridiales"	"Beta_avg"	0.711303297442365
"237"	"Erysipelotrichales"	"Beta_avg"	-0.133892385400916
"238"	"Coriobacteriaceae"	"Beta_avg"	0.133892385400916
"239"	"Erysipelotrichaceae"	"Beta_avg"	-0.133892385400916
"240"	"Collinsella"	"Beta_avg"	0.133892385400916
"241"	"Porphyromonas"	"Beta_avg"	0.696690857741441
"242"	"Coprococcus"	"Beta_avg"	0.209206852188931
"243"	"Faecalibacterium"	"Beta_avg"	0.493728171165877
"244"	"Phascolarctobacterium"	"Beta_avg"	-0.594147460216563
"245"	"Catenibacterium"	"Beta_avg"	0.253470939534878
"246"	"Bifidobacterium.adolescentis"	"Beta_avg"	0.468623348903205
"247"	"Collinsella.aerofaciens"	"Beta_avg"	0.133892385400916
"248"	"Parabacteroides.distasonis"	"Beta_avg"	0.661093652917021
"249"	"Porphyromonas.sp."	"Beta_avg"	0.696690857741441
"250"	"Faecalibacterium.prausnitzii"	"Beta_avg"	0.493728171165877
"251"	"Phascolarctobacterium.sp."	"Beta_avg"	-0.594147460216563
"252"	"Catenibacterium.sp."	"Beta_avg"	0.253470939534878
"253"	"Alpha_sum"	"Delta_avg"	-0.283516483516484
"254"	"Beta_sum"	"Delta_avg"	0.284521318976946
"255"	"Delta_sum"	"Delta_avg"	1
"256"	"Gamma_sum"	"Delta_avg"	0.9
"257"	"Undefined_sum"	"Delta_avg"	-0.0121953486663821
"258"	"Alpha_avg"	"Delta_avg"	-0.283516483516484
"259"	"Beta_avg"	"Delta_avg"	0.284521318976946
"260"	"Gamma_avg"	"Delta_avg"	0.9
"261"	"Undefined_avg"	"Delta_avg"	-0.0121953486663821
"262"	"Bacteroidetes"	"Delta_avg"	-0.115789473684211
"263"	"Firmicutes"	"Delta_avg"	0.190977443609023
"264"	"Proteobacteria"	"Delta_avg"	-0.153383458646617
"265"	"Coriobacteriia"	"Delta_avg"	0.172932330827068
"266"	"Bacteroidia"	"Delta_avg"	-0.124106815846981
"267"	"Bacilli"	"Delta_avg"	-0.198496240601504
"268"	"Clostridia"	"Delta_avg"	0.165413533834586
"269"	"Erysipelotrichi"	"Delta_avg"	0.147368421052632
"270"	"Coriobacteriales"	"Delta_avg"	0.172932330827068
"271"	"Bacteroidales"	"Delta_avg"	-0.115789473684211
"272"	"Clostridiales"	"Delta_avg"	0.165413533834586
"273"	"Erysipelotrichales"	"Delta_avg"	0.147368421052632
"274"	"Coriobacteriaceae"	"Delta_avg"	0.172932330827068
"275"	"Erysipelotrichaceae"	"Delta_avg"	0.147368421052632
"276"	"Collinsella"	"Delta_avg"	0.172932330827068
"277"	"Porphyromonas"	"Delta_avg"	0.45876360832084
"278"	"Coprococcus"	"Delta_avg"	0.300751879699248
"279"	"Faecalibacterium"	"Delta_avg"	-0.0451127819548872
"280"	"Phascolarctobacterium"	"Delta_avg"	0.126315789473684
"281"	"Catenibacterium"	"Delta_avg"	-0.031760557499135
"282"	"Bifidobacterium.adolescentis"	"Delta_avg"	-0.0571428571428571
"283"	"Collinsella.aerofaciens"	"Delta_avg"	0.172932330827068
"284"	"Parabacteroides.distasonis"	"Delta_avg"	-0.100751879699248
"285"	"Porphyromonas.sp."	"Delta_avg"	0.45876360832084
"286"	"Faecalibacterium.prausnitzii"	"Delta_avg"	-0.0451127819548872
"287"	"Phascolarctobacterium.sp."	"Delta_avg"	0.126315789473684
"288"	"Catenibacterium.sp."	"Delta_avg"	-0.031760557499135
"289"	"Alpha_sum"	"Gamma_avg"	0.4
"290"	"Beta_sum"	"Gamma_avg"	0.5
"291"	"Delta_sum"	"Gamma_avg"	0.9
"292"	"Gamma_sum"	"Gamma_avg"	1
"293"	"Undefined_sum"	"Gamma_avg"	0.5
"294"	"Alpha_avg"	"Gamma_avg"	0.4
"295"	"Beta_avg"	"Gamma_avg"	0.5
"296"	"Delta_avg"	"Gamma_avg"	0.9
"297"	"Undefined_avg"	"Gamma_avg"	0.5
"298"	"Bacteroidetes"	"Gamma_avg"	-0.6
"299"	"Firmicutes"	"Gamma_avg"	0.6
"300"	"Proteobacteria"	"Gamma_avg"	0.3
"301"	"Coriobacteriia"	"Gamma_avg"	0.5
"302"	"Bacteroidia"	"Gamma_avg"	-0.6
"303"	"Bacilli"	"Gamma_avg"	-0.2
"304"	"Clostridia"	"Gamma_avg"	0.3
"305"	"Erysipelotrichi"	"Gamma_avg"	0.2
"306"	"Coriobacteriales"	"Gamma_avg"	0.5
"307"	"Bacteroidales"	"Gamma_avg"	-0.6
"308"	"Clostridiales"	"Gamma_avg"	0.3
"309"	"Erysipelotrichales"	"Gamma_avg"	0.2
"310"	"Coriobacteriaceae"	"Gamma_avg"	0.5
"311"	"Erysipelotrichaceae"	"Gamma_avg"	0.2
"312"	"Collinsella"	"Gamma_avg"	0.5
"313"	"Porphyromonas"	"Gamma_avg"	0.974679434480896
"314"	"Coprococcus"	"Gamma_avg"	0.5
"315"	"Faecalibacterium"	"Gamma_avg"	0.5
"316"	"Phascolarctobacterium"	"Gamma_avg"	0.2
"317"	"Catenibacterium"	"Gamma_avg"	0.111803398874989
"318"	"Bifidobacterium.adolescentis"	"Gamma_avg"	0.1
"319"	"Collinsella.aerofaciens"	"Gamma_avg"	0.5
"320"	"Parabacteroides.distasonis"	"Gamma_avg"	0.7
"321"	"Porphyromonas.sp."	"Gamma_avg"	0.974679434480896
"322"	"Faecalibacterium.prausnitzii"	"Gamma_avg"	0.5
"323"	"Phascolarctobacterium.sp."	"Gamma_avg"	0.2
"324"	"Catenibacterium.sp."	"Gamma_avg"	0.111803398874989
"325"	"Alpha_sum"	"Undefined_avg"	0.579279061653149
"326"	"Beta_sum"	"Undefined_avg"	0.9
"327"	"Delta_sum"	"Undefined_avg"	-0.0121953486663821
"328"	"Gamma_sum"	"Undefined_avg"	0.5
"329"	"Undefined_sum"	"Undefined_avg"	1
"330"	"Alpha_avg"	"Undefined_avg"	0.579279061653149
"331"	"Beta_avg"	"Undefined_avg"	0.9
"332"	"Delta_avg"	"Undefined_avg"	-0.0121953486663821
"333"	"Gamma_avg"	"Undefined_avg"	0.5
"334"	"Bacteroidetes"	"Undefined_avg"	0.0502288341474945
"335"	"Firmicutes"	"Undefined_avg"	-0.0502288341474945
"336"	"Proteobacteria"	"Undefined_avg"	0.616444782719251
"337"	"Coriobacteriia"	"Undefined_avg"	0.333336808433373
"338"	"Bacteroidia"	"Undefined_avg"	0.0502288341474945
"339"	"Bacilli"	"Undefined_avg"	-0.237445397788156
"340"	"Clostridia"	"Undefined_avg"	-0.0821926376959002
"341"	"Erysipelotrichi"	"Undefined_avg"	-0.00913251529954446
"342"	"Coriobacteriales"	"Undefined_avg"	0.333336808433373
"343"	"Bacteroidales"	"Undefined_avg"	0.0502288341474945
"344"	"Clostridiales"	"Undefined_avg"	-0.0821926376959002
"345"	"Erysipelotrichales"	"Undefined_avg"	-0.00913251529954446
"346"	"Coriobacteriaceae"	"Undefined_avg"	0.333336808433373
"347"	"Erysipelotrichaceae"	"Undefined_avg"	-0.00913251529954446
"348"	"Collinsella"	"Undefined_avg"	0.333336808433373
"349"	"Porphyromonas"	"Undefined_avg"	0.348460495143511
"350"	"Coprococcus"	"Undefined_avg"	-0.269409201336562
"351"	"Faecalibacterium"	"Undefined_avg"	0.433794476728362
"352"	"Phascolarctobacterium"	"Undefined_avg"	-0.607312267419707
"353"	"Catenibacterium"	"Undefined_avg"	-0.121640351150309
"354"	"Bifidobacterium.adolescentis"	"Undefined_avg"	0.0867588953456724
"355"	"Collinsella.aerofaciens"	"Undefined_avg"	0.333336808433373
"356"	"Parabacteroides.distasonis"	"Undefined_avg"	0.232879140138384
"357"	"Porphyromonas.sp."	"Undefined_avg"	0.348460495143511
"358"	"Faecalibacterium.prausnitzii"	"Undefined_avg"	0.433794476728362
"359"	"Phascolarctobacterium.sp."	"Undefined_avg"	-0.607312267419707
"360"	"Catenibacterium.sp."	"Undefined_avg"	-0.121640351150309
"361"	"Alpha_sum"	"Bacteroidetes"	0.125
"362"	"Beta_sum"	"Bacteroidetes"	-0.736408119705036
"363"	"Delta_sum"	"Bacteroidetes"	-0.115789473684211
"364"	"Gamma_sum"	"Bacteroidetes"	-0.6
"365"	"Undefined_sum"	"Bacteroidetes"	0.0502288341474945
"366"	"Alpha_avg"	"Bacteroidetes"	0.125
"367"	"Beta_avg"	"Bacteroidetes"	-0.736408119705036
"368"	"Delta_avg"	"Bacteroidetes"	-0.115789473684211
"369"	"Gamma_avg"	"Bacteroidetes"	-0.6
"370"	"Undefined_avg"	"Bacteroidetes"	0.0502288341474945
"371"	"Firmicutes"	"Bacteroidetes"	-0.975324675324675
"372"	"Proteobacteria"	"Bacteroidetes"	-0.505194805194805
"373"	"Coriobacteriia"	"Bacteroidetes"	-0.512987012987013
"374"	"Bacteroidia"	"Bacteroidetes"	0.999675271951172
"375"	"Bacilli"	"Bacteroidetes"	-0.564935064935065
"376"	"Clostridia"	"Bacteroidetes"	-0.97012987012987
"377"	"Erysipelotrichi"	"Bacteroidetes"	-0.598701298701299
"378"	"Coriobacteriales"	"Bacteroidetes"	-0.512987012987013
"379"	"Bacteroidales"	"Bacteroidetes"	1
"380"	"Clostridiales"	"Bacteroidetes"	-0.97012987012987
"381"	"Erysipelotrichales"	"Bacteroidetes"	-0.598701298701299
"382"	"Coriobacteriaceae"	"Bacteroidetes"	-0.512987012987013
"383"	"Erysipelotrichaceae"	"Bacteroidetes"	-0.598701298701299
"384"	"Collinsella"	"Bacteroidetes"	-0.512987012987013
"385"	"Porphyromonas"	"Bacteroidetes"	-0.51290661341712
"386"	"Coprococcus"	"Bacteroidetes"	-0.722077922077922
"387"	"Faecalibacterium"	"Bacteroidetes"	-0.453246753246753
"388"	"Phascolarctobacterium"	"Bacteroidetes"	0.22987012987013
"389"	"Catenibacterium"	"Bacteroidetes"	-0.384915800091622
"390"	"Bifidobacterium.adolescentis"	"Bacteroidetes"	-0.692207792207792
"391"	"Collinsella.aerofaciens"	"Bacteroidetes"	-0.512987012987013
"392"	"Parabacteroides.distasonis"	"Bacteroidetes"	0.0311688311688312
"393"	"Porphyromonas.sp."	"Bacteroidetes"	-0.51290661341712
"394"	"Faecalibacterium.prausnitzii"	"Bacteroidetes"	-0.453246753246753
"395"	"Phascolarctobacterium.sp."	"Bacteroidetes"	0.22987012987013
"396"	"Catenibacterium.sp."	"Bacteroidetes"	-0.384915800091622
"397"	"Alpha_sum"	"Firmicutes"	-0.110714285714286
"398"	"Beta_sum"	"Firmicutes"	0.711303297442365
"399"	"Delta_sum"	"Firmicutes"	0.190977443609023
"400"	"Gamma_sum"	"Firmicutes"	0.6
"401"	"Undefined_sum"	"Firmicutes"	-0.0502288341474945
"402"	"Alpha_avg"	"Firmicutes"	-0.110714285714286
"403"	"Beta_avg"	"Firmicutes"	0.711303297442365
"404"	"Delta_avg"	"Firmicutes"	0.190977443609023
"405"	"Gamma_avg"	"Firmicutes"	0.6
"406"	"Undefined_avg"	"Firmicutes"	-0.0502288341474945
"407"	"Bacteroidetes"	"Firmicutes"	-0.975324675324675
"408"	"Proteobacteria"	"Firmicutes"	0.392207792207792
"409"	"Coriobacteriia"	"Firmicutes"	0.528571428571429
"410"	"Bacteroidia"	"Firmicutes"	-0.976291055063425
"411"	"Bacilli"	"Firmicutes"	0.527272727272727
"412"	"Clostridia"	"Firmicutes"	0.997402597402597
"413"	"Erysipelotrichi"	"Firmicutes"	0.631168831168831
"414"	"Coriobacteriales"	"Firmicutes"	0.528571428571429
"415"	"Bacteroidales"	"Firmicutes"	-0.975324675324675
"416"	"Clostridiales"	"Firmicutes"	0.997402597402597
"417"	"Erysipelotrichales"	"Firmicutes"	0.631168831168831
"418"	"Coriobacteriaceae"	"Firmicutes"	0.528571428571429
"419"	"Erysipelotrichaceae"	"Firmicutes"	0.631168831168831
"420"	"Collinsella"	"Firmicutes"	0.528571428571429
"421"	"Porphyromonas"	"Firmicutes"	0.506717695004847
"422"	"Coprococcus"	"Firmicutes"	0.742857142857143
"423"	"Faecalibacterium"	"Firmicutes"	0.492207792207792
"424"	"Phascolarctobacterium"	"Firmicutes"	-0.218181818181818
"425"	"Catenibacterium"	"Firmicutes"	0.353706410895004
"426"	"Bifidobacterium.adolescentis"	"Firmicutes"	0.616883116883117
"427"	"Collinsella.aerofaciens"	"Firmicutes"	0.528571428571429
"428"	"Parabacteroides.distasonis"	"Firmicutes"	-0.0532467532467532
"429"	"Porphyromonas.sp."	"Firmicutes"	0.506717695004847
"430"	"Faecalibacterium.prausnitzii"	"Firmicutes"	0.492207792207792
"431"	"Phascolarctobacterium.sp."	"Firmicutes"	-0.218181818181818
"432"	"Catenibacterium.sp."	"Firmicutes"	0.353706410895004
"433"	"Alpha_sum"	"Proteobacteria"	0.35
