"Var1"	"Var2"	"value"
"89"	"Erysipelotrichaceae"	"Alpha_4_avg"	-0.607142857142857
"90"	"Collinsella"	"Alpha_4_avg"	0.142857142857143
"91"	"Porphyromonas"	"Alpha_4_avg"	1
"92"	"Coprococcus"	"Alpha_4_avg"	-0.25
"93"	"Faecalibacterium"	"Alpha_4_avg"	-0.785714285714286
"94"	"Phascolarctobacterium"	"Alpha_4_avg"	-0.428571428571429
"95"	"Bifidobacterium.adolescentis"	"Alpha_4_avg"	-0.285714285714286
"96"	"Collinsella.aerofaciens"	"Alpha_4_avg"	0.142857142857143
"97"	"Parabacteroides.distasonis"	"Alpha_4_avg"	-0.142857142857143
"98"	"Porphyromonas.sp."	"Alpha_4_avg"	1
"99"	"Faecalibacterium.prausnitzii"	"Alpha_4_avg"	-0.785714285714286
"100"	"Phascolarctobacterium.sp."	"Alpha_4_avg"	-0.428571428571429
"101"	"Alpha_4_avg"	"Alpha_9_avg"	-1
"102"	"Delta_7_avg"	"Alpha_9_avg"	0.5
"103"	"Delta_8_avg"	"Alpha_9_avg"	-1
"104"	"Undefined_avg"	"Alpha_9_avg"	0.359092423229804
"105"	"Bacteroidetes"	"Alpha_9_avg"	-1
"106"	"Firmicutes"	"Alpha_9_avg"	1
"107"	"Proteobacteria"	"Alpha_9_avg"	0.9
"108"	"Coriobacteriia"	"Alpha_9_avg"	0.6
"109"	"Bacteroidia"	"Alpha_9_avg"	-1
"110"	"Bacilli"	"Alpha_9_avg"	0.6
"111"	"Clostridia"	"Alpha_9_avg"	1
"112"	"Erysipelotrichi"	"Alpha_9_avg"	0.7
"113"	"Coriobacteriales"	"Alpha_9_avg"	0.6
"114"	"Bacteroidales"	"Alpha_9_avg"	-1
"115"	"Clostridiales"	"Alpha_9_avg"	1
"116"	"Erysipelotrichales"	"Alpha_9_avg"	0.7
"117"	"Coriobacteriaceae"	"Alpha_9_avg"	0.6
"118"	"Erysipelotrichaceae"	"Alpha_9_avg"	0.7
"119"	"Collinsella"	"Alpha_9_avg"	0.6
"120"	"Coprococcus"	"Alpha_9_avg"	0.9
"121"	"Faecalibacterium"	"Alpha_9_avg"	0.3
"122"	"Phascolarctobacterium"	"Alpha_9_avg"	-0.1
"123"	"Catenibacterium"	"Alpha_9_avg"	1
"124"	"Bifidobacterium.adolescentis"	"Alpha_9_avg"	0.8
"125"	"Collinsella.aerofaciens"	"Alpha_9_avg"	0.6
"126"	"Parabacteroides.distasonis"	"Alpha_9_avg"	0.1
"127"	"Faecalibacterium.prausnitzii"	"Alpha_9_avg"	0.3
"128"	"Phascolarctobacterium.sp."	"Alpha_9_avg"	-0.1
"129"	"Catenibacterium.sp."	"Alpha_9_avg"	1
"130"	"Alpha_1_avg"	"Beta_6_avg"	1
"131"	"Alpha_3_avg"	"Beta_6_avg"	1
"132"	"Alpha_4_avg"	"Beta_6_avg"	-0.5
"133"	"Delta_10_avg"	"Beta_6_avg"	0.2
"134"	"Delta_7_avg"	"Beta_6_avg"	0.383240403812243
"135"	"Gamma_2_avg"	"Beta_6_avg"	0.5
"136"	"Undefined_avg"	"Beta_6_avg"	0.9
"137"	"Bacteroidetes"	"Beta_6_avg"	-0.736408119705036
"138"	"Firmicutes"	"Beta_6_avg"	0.711303297442365
"139"	"Proteobacteria"	"Beta_6_avg"	0.80672268907563
"140"	"Coriobacteriia"	"Beta_6_avg"	-0.19047619047619
"141"	"Bacteroidia"	"Beta_6_avg"	-0.736408119705036
"142"	"Bacilli"	"Beta_6_avg"	-0.276153044889389
"143"	"Clostridia"	"Beta_6_avg"	0.711303297442365
"144"	"Erysipelotrichi"	"Beta_6_avg"	-0.133892385400916
"145"	"Coriobacteriales"	"Beta_6_avg"	-0.19047619047619
"146"	"Bacteroidales"	"Beta_6_avg"	-0.736408119705036
"147"	"Clostridiales"	"Beta_6_avg"	0.711303297442365
"148"	"Erysipelotrichales"	"Beta_6_avg"	-0.133892385400916
"149"	"Coriobacteriaceae"	"Beta_6_avg"	-0.19047619047619
"150"	"Erysipelotrichaceae"	"Beta_6_avg"	-0.133892385400916
"151"	"Collinsella"	"Beta_6_avg"	-0.19047619047619
"152"	"Porphyromonas"	"Beta_6_avg"	0.8
"153"	"Coprococcus"	"Beta_6_avg"	0.235294117647059
"154"	"Faecalibacterium"	"Beta_6_avg"	0.493728171165877
"155"	"Phascolarctobacterium"	"Beta_6_avg"	-0.594147460216563
"156"	"Catenibacterium"	"Beta_6_avg"	-0.8
"157"	"Bifidobacterium.adolescentis"	"Beta_6_avg"	0.503003030003569
"158"	"Collinsella.aerofaciens"	"Beta_6_avg"	-0.19047619047619
"159"	"Parabacteroides.distasonis"	"Beta_6_avg"	0.661093652917021
"160"	"Porphyromonas.sp."	"Beta_6_avg"	0.8
"161"	"Faecalibacterium.prausnitzii"	"Beta_6_avg"	0.493728171165877
"162"	"Phascolarctobacterium.sp."	"Beta_6_avg"	-0.594147460216563
"163"	"Catenibacterium.sp."	"Beta_6_avg"	-0.8
"164"	"Alpha_1_avg"	"Delta_10_avg"	-0.5
"165"	"Alpha_3_avg"	"Delta_10_avg"	-0.5
"166"	"Alpha_4_avg"	"Delta_10_avg"	1
"167"	"Beta_6_avg"	"Delta_10_avg"	0.2
"168"	"Delta_7_avg"	"Delta_10_avg"	-0.455097979527038
"169"	"Gamma_2_avg"	"Delta_10_avg"	0.6
"170"	"Undefined_avg"	"Delta_10_avg"	-0.0285714285714286
"171"	"Bacteroidetes"	"Delta_10_avg"	-0.109090909090909
"172"	"Firmicutes"	"Delta_10_avg"	0.0818181818181818
"173"	"Proteobacteria"	"Delta_10_avg"	0.168565357603936
"174"	"Coriobacteriia"	"Delta_10_avg"	-0.209090909090909
"175"	"Bacteroidia"	"Delta_10_avg"	-0.109090909090909
"176"	"Bacilli"	"Delta_10_avg"	-0.00909090909090909
"177"	"Clostridia"	"Delta_10_avg"	0.0818181818181818
"178"	"Erysipelotrichi"	"Delta_10_avg"	0.0637814866609487
"179"	"Coriobacteriales"	"Delta_10_avg"	-0.209090909090909
"180"	"Bacteroidales"	"Delta_10_avg"	-0.109090909090909
"181"	"Clostridiales"	"Delta_10_avg"	0.0818181818181818
"182"	"Erysipelotrichales"	"Delta_10_avg"	0.0637814866609487
"183"	"Coriobacteriaceae"	"Delta_10_avg"	-0.209090909090909
"184"	"Erysipelotrichaceae"	"Delta_10_avg"	0.0637814866609487
"185"	"Collinsella"	"Delta_10_avg"	-0.209090909090909
"186"	"Porphyromonas"	"Delta_10_avg"	0.8
"187"	"Coprococcus"	"Delta_10_avg"	0.2
"188"	"Faecalibacterium"	"Delta_10_avg"	0.364465638062564
"189"	"Phascolarctobacterium"	"Delta_10_avg"	0.554545454545455
"190"	"Catenibacterium"	"Delta_10_avg"	-0.2
"191"	"Bifidobacterium.adolescentis"	"Delta_10_avg"	-0.575757575757576
"192"	"Collinsella.aerofaciens"	"Delta_10_avg"	-0.209090909090909
"193"	"Parabacteroides.distasonis"	"Delta_10_avg"	0.0727272727272727
"194"	"Porphyromonas.sp."	"Delta_10_avg"	0.8
"195"	"Faecalibacterium.prausnitzii"	"Delta_10_avg"	0.364465638062564
"196"	"Phascolarctobacterium.sp."	"Delta_10_avg"	0.554545454545455
"197"	"Catenibacterium.sp."	"Delta_10_avg"	-0.2
"198"	"Alpha_1_avg"	"Delta_7_avg"	0.8
"199"	"Alpha_3_avg"	"Delta_7_avg"	0.542857142857143
"200"	"Alpha_4_avg"	"Delta_7_avg"	-0.392857142857143
"201"	"Alpha_9_avg"	"Delta_7_avg"	0.5
"202"	"Beta_6_avg"	"Delta_7_avg"	0.383240403812243
"203"	"Delta_10_avg"	"Delta_7_avg"	-0.455097979527038
"204"	"Delta_8_avg"	"Delta_7_avg"	1
"205"	"Gamma_2_avg"	"Delta_7_avg"	0.8
"206"	"Undefined_avg"	"Delta_7_avg"	0.0958101009530607
"207"	"Bacteroidetes"	"Delta_7_avg"	-0.114138438880707
"208"	"Firmicutes"	"Delta_7_avg"	0.194260538242736
"209"	"Proteobacteria"	"Delta_7_avg"	0.0604720421768814
"210"	"Coriobacteriia"	"Delta_7_avg"	0.27906976744186
"211"	"Bacteroidia"	"Delta_7_avg"	-0.114138438880707
"212"	"Bacilli"	"Delta_7_avg"	-0.292862478108367
"213"	"Clostridia"	"Delta_7_avg"	0.157468769636157
"214"	"Erysipelotrichi"	"Delta_7_avg"	0.0721649484536082
"215"	"Coriobacteriales"	"Delta_7_avg"	0.27906976744186
"216"	"Bacteroidales"	"Delta_7_avg"	-0.114138438880707
"217"	"Clostridiales"	"Delta_7_avg"	0.157468769636157
"218"	"Erysipelotrichales"	"Delta_7_avg"	0.0721649484536082
"219"	"Coriobacteriaceae"	"Delta_7_avg"	0.27906976744186
"220"	"Erysipelotrichaceae"	"Delta_7_avg"	0.0721649484536082
"221"	"Collinsella"	"Delta_7_avg"	0.27906976744186
"222"	"Porphyromonas"	"Delta_7_avg"	0.892857142857143
"223"	"Coprococcus"	"Delta_7_avg"	0.201767304860088
"224"	"Faecalibacterium"	"Delta_7_avg"	-0.0750552079574207
"225"	"Phascolarctobacterium"	"Delta_7_avg"	-0.0515084760492103
"226"	"Catenibacterium"	"Delta_7_avg"	0.0579771035652448
"227"	"Bifidobacterium.adolescentis"	"Delta_7_avg"	0.0732797432917005
"228"	"Collinsella.aerofaciens"	"Delta_7_avg"	0.27906976744186
"229"	"Parabacteroides.distasonis"	"Delta_7_avg"	-0.0677466863033873
"230"	"Porphyromonas.sp."	"Delta_7_avg"	0.892857142857143
"231"	"Faecalibacterium.prausnitzii"	"Delta_7_avg"	-0.0750552079574207
"232"	"Phascolarctobacterium.sp."	"Delta_7_avg"	-0.0515084760492103
"233"	"Catenibacterium.sp."	"Delta_7_avg"	0.0579771035652448
"234"	"Alpha_1_avg"	"Delta_8_avg"	1
"235"	"Alpha_9_avg"	"Delta_8_avg"	-1
"236"	"Delta_7_avg"	"Delta_8_avg"	1
"237"	"Undefined_avg"	"Delta_8_avg"	-0.5
"238"	"Bacteroidetes"	"Delta_8_avg"	0.5
"239"	"Firmicutes"	"Delta_8_avg"	-0.5
"240"	"Proteobacteria"	"Delta_8_avg"	-0.866025403784439
"241"	"Coriobacteriia"	"Delta_8_avg"	-1
"242"	"Bacteroidia"	"Delta_8_avg"	0.5
"243"	"Bacilli"	"Delta_8_avg"	-0.5
"244"	"Clostridia"	"Delta_8_avg"	-0.5
"245"	"Erysipelotrichi"	"Delta_8_avg"	-0.5
"246"	"Coriobacteriales"	"Delta_8_avg"	-1
"247"	"Bacteroidales"	"Delta_8_avg"	0.5
"248"	"Clostridiales"	"Delta_8_avg"	-0.5
"249"	"Erysipelotrichales"	"Delta_8_avg"	-0.5
"250"	"Coriobacteriaceae"	"Delta_8_avg"	-1
"251"	"Erysipelotrichaceae"	"Delta_8_avg"	-0.5
"252"	"Collinsella"	"Delta_8_avg"	-1
"253"	"Coprococcus"	"Delta_8_avg"	-0.866025403784439
"254"	"Faecalibacterium"	"Delta_8_avg"	1
"255"	"Phascolarctobacterium"	"Delta_8_avg"	0.5
"256"	"Bifidobacterium.adolescentis"	"Delta_8_avg"	-1
"257"	"Collinsella.aerofaciens"	"Delta_8_avg"	-1
"258"	"Parabacteroides.distasonis"	"Delta_8_avg"	-1
"259"	"Faecalibacterium.prausnitzii"	"Delta_8_avg"	1
"260"	"Phascolarctobacterium.sp."	"Delta_8_avg"	0.5
"261"	"Alpha_1_avg"	"Gamma_2_avg"	1
"262"	"Alpha_3_avg"	"Gamma_2_avg"	1
"263"	"Alpha_4_avg"	"Gamma_2_avg"	-1
"264"	"Beta_6_avg"	"Gamma_2_avg"	0.5
"265"	"Delta_10_avg"	"Gamma_2_avg"	0.6
"266"	"Delta_7_avg"	"Gamma_2_avg"	0.8
"267"	"Undefined_avg"	"Gamma_2_avg"	0.5
"268"	"Bacteroidetes"	"Gamma_2_avg"	-0.6
"269"	"Firmicutes"	"Gamma_2_avg"	0.6
"270"	"Proteobacteria"	"Gamma_2_avg"	0.3
"271"	"Coriobacteriia"	"Gamma_2_avg"	0.307793505625546
"272"	"Bacteroidia"	"Gamma_2_avg"	-0.6
"273"	"Bacilli"	"Gamma_2_avg"	-0.2
"274"	"Clostridia"	"Gamma_2_avg"	0.3
"275"	"Erysipelotrichi"	"Gamma_2_avg"	0.2
"276"	"Coriobacteriales"	"Gamma_2_avg"	0.307793505625546
"277"	"Bacteroidales"	"Gamma_2_avg"	-0.6
"278"	"Clostridiales"	"Gamma_2_avg"	0.3
"279"	"Erysipelotrichales"	"Gamma_2_avg"	0.2
"280"	"Coriobacteriaceae"	"Gamma_2_avg"	0.307793505625546
"281"	"Erysipelotrichaceae"	"Gamma_2_avg"	0.2
"282"	"Collinsella"	"Gamma_2_avg"	0.307793505625546
"283"	"Porphyromonas"	"Gamma_2_avg"	1
"284"	"Coprococcus"	"Gamma_2_avg"	0.5
"285"	"Faecalibacterium"	"Gamma_2_avg"	0.5
"286"	"Phascolarctobacterium"	"Gamma_2_avg"	0.2
"287"	"Catenibacterium"	"Gamma_2_avg"	1
"288"	"Bifidobacterium.adolescentis"	"Gamma_2_avg"	0.1
"289"	"Collinsella.aerofaciens"	"Gamma_2_avg"	0.307793505625546
"290"	"Parabacteroides.distasonis"	"Gamma_2_avg"	0.820782681668123
"291"	"Porphyromonas.sp."	"Gamma_2_avg"	1
"292"	"Faecalibacterium.prausnitzii"	"Gamma_2_avg"	0.5
"293"	"Phascolarctobacterium.sp."	"Gamma_2_avg"	0.2
"294"	"Catenibacterium.sp."	"Gamma_2_avg"	1
"295"	"Alpha_1_avg"	"Undefined_avg"	0.8
"296"	"Alpha_3_avg"	"Undefined_avg"	0.5
"297"	"Alpha_4_avg"	"Undefined_avg"	-0.6
"298"	"Alpha_9_avg"	"Undefined_avg"	0.359092423229804
"299"	"Beta_6_avg"	"Undefined_avg"	0.9
"300"	"Delta_10_avg"	"Undefined_avg"	-0.0285714285714286
"301"	"Delta_7_avg"	"Undefined_avg"	0.0958101009530607
"302"	"Delta_8_avg"	"Undefined_avg"	-0.5
"303"	"Gamma_2_avg"	"Undefined_avg"	0.5
"304"	"Bacteroidetes"	"Undefined_avg"	0.0502288341474945
"305"	"Firmicutes"	"Undefined_avg"	-0.0502288341474945
"306"	"Proteobacteria"	"Undefined_avg"	0.597255568328761
"307"	"Coriobacteriia"	"Undefined_avg"	0.0825691934338976
"308"	"Bacteroidia"	"Undefined_avg"	0.0502288341474945
"309"	"Bacilli"	"Undefined_avg"	-0.237445397788156
"310"	"Clostridia"	"Undefined_avg"	-0.0821926376959002
"311"	"Erysipelotrichi"	"Undefined_avg"	-0.0297483616408961
"312"	"Coriobacteriales"	"Undefined_avg"	0.0825691934338976
"313"	"Bacteroidales"	"Undefined_avg"	0.0502288341474945
"314"	"Clostridiales"	"Undefined_avg"	-0.0821926376959002
"315"	"Erysipelotrichales"	"Undefined_avg"	-0.0297483616408961
"316"	"Coriobacteriaceae"	"Undefined_avg"	0.0825691934338976
"317"	"Erysipelotrichaceae"	"Undefined_avg"	-0.0297483616408961
"318"	"Collinsella"	"Undefined_avg"	0.0825691934338976
"319"	"Porphyromonas"	"Undefined_avg"	1
"320"	"Coprococcus"	"Undefined_avg"	-0.290618609876447
"321"	"Faecalibacterium"	"Undefined_avg"	0.42334206950506
"322"	"Phascolarctobacterium"	"Undefined_avg"	-0.607312267419707
"323"	"Catenibacterium"	"Undefined_avg"	-0.4
"324"	"Bifidobacterium.adolescentis"	"Undefined_avg"	0.0486324434944052
"325"	"Collinsella.aerofaciens"	"Undefined_avg"	0.0825691934338976
"326"	"Parabacteroides.distasonis"	"Undefined_avg"	0.226545215572978
"327"	"Porphyromonas.sp."	"Undefined_avg"	1
"328"	"Faecalibacterium.prausnitzii"	"Undefined_avg"	0.42334206950506
"329"	"Phascolarctobacterium.sp."	"Undefined_avg"	-0.607312267419707
"330"	"Catenibacterium.sp."	"Undefined_avg"	-0.4
"331"	"Alpha_1_avg"	"Bacteroidetes"	0.5
"332"	"Alpha_3_avg"	"Bacteroidetes"	-0.464285714285714
"333"	"Alpha_4_avg"	"Bacteroidetes"	0.571428571428571
"334"	"Alpha_9_avg"	"Bacteroidetes"	-1
"335"	"Beta_6_avg"	"Bacteroidetes"	-0.736408119705036
"336"	"Delta_10_avg"	"Bacteroidetes"	-0.109090909090909
"337"	"Delta_7_avg"	"Bacteroidetes"	-0.114138438880707
"338"	"Delta_8_avg"	"Bacteroidetes"	0.5
"339"	"Gamma_2_avg"	"Bacteroidetes"	-0.6
"340"	"Undefined_avg"	"Bacteroidetes"	0.0502288341474945
"341"	"Firmicutes"	"Bacteroidetes"	-0.976291055063425
"342"	"Proteobacteria"	"Bacteroidetes"	-0.517735797588091
"343"	"Coriobacteriia"	"Bacteroidetes"	-0.422121896162528
"344"	"Bacteroidia"	"Bacteroidetes"	1
"345"	"Bacilli"	"Bacteroidetes"	-0.545159194282001
"346"	"Clostridia"	"Bacteroidetes"	-0.971744124001919
"347"	"Erysipelotrichi"	"Bacteroidetes"	-0.593435195460127
"348"	"Coriobacteriales"	"Bacteroidetes"	-0.422121896162528
"349"	"Bacteroidales"	"Bacteroidetes"	1
"350"	"Clostridiales"	"Bacteroidetes"	-0.971744124001919
"351"	"Erysipelotrichales"	"Bacteroidetes"	-0.593435195460127
"352"	"Coriobacteriaceae"	"Bacteroidetes"	-0.422121896162528
"353"	"Erysipelotrichaceae"	"Bacteroidetes"	-0.593435195460127
"354"	"Collinsella"	"Bacteroidetes"	-0.422121896162528
"355"	"Porphyromonas"	"Bacteroidetes"	0.468487480601691
"356"	"Coprococcus"	"Bacteroidetes"	-0.722456976729388
"357"	"Faecalibacterium"	"Bacteroidetes"	-0.454840805717999
"358"	"Phascolarctobacterium"	"Bacteroidetes"	0.227346553075315
"359"	"Catenibacterium"	"Bacteroidetes"	-0.41566265060241
"360"	"Bifidobacterium.adolescentis"	"Bacteroidetes"	-0.776983883454131
"361"	"Collinsella.aerofaciens"	"Bacteroidetes"	-0.422121896162528
"362"	"Parabacteroides.distasonis"	"Bacteroidetes"	0.0188434048083171
"363"	"Porphyromonas.sp."	"Bacteroidetes"	0.468487480601691
"364"	"Faecalibacterium.prausnitzii"	"Bacteroidetes"	-0.454840805717999
"365"	"Phascolarctobacterium.sp."	"Bacteroidetes"	0.227346553075315
"366"	"Catenibacterium.sp."	"Bacteroidetes"	-0.41566265060241
"367"	"Alpha_1_avg"	"Firmicutes"	-0.5
"368"	"Alpha_3_avg"	"Firmicutes"	0.214285714285714
"369"	"Alpha_4_avg"	"Firmicutes"	-0.285714285714286
"370"	"Alpha_9_avg"	"Firmicutes"	1
"371"	"Beta_6_avg"	"Firmicutes"	0.711303297442365
"372"	"Delta_10_avg"	"Firmicutes"	0.0818181818181818
"373"	"Delta_7_avg"	"Firmicutes"	0.194260538242736
"374"	"Delta_8_avg"	"Firmicutes"	-0.5
"375"	"Gamma_2_avg"	"Firmicutes"	0.6
"376"	"Undefined_avg"	"Firmicutes"	-0.0502288341474945
"377"	"Bacteroidetes"	"Firmicutes"	-0.976291055063425
"378"	"Proteobacteria"	"Firmicutes"	0.406637079079771
"379"	"Coriobacteriia"	"Firmicutes"	0.464836437535966
"380"	"Bacteroidia"	"Firmicutes"	-0.976291055063425
"381"	"Bacilli"	"Firmicutes"	0.514452771530428
"382"	"Clostridia"	"Firmicutes"	0.997402597402597
"383"	"Erysipelotrichi"	"Firmicutes"	0.632878626129701
"384"	"Coriobacteriales"	"Firmicutes"	0.464836437535966
"385"	"Bacteroidales"	"Firmicutes"	-0.976291055063425
"386"	"Clostridiales"	"Firmicutes"	0.997402597402597
"387"	"Erysipelotrichales"	"Firmicutes"	0.632878626129701
"388"	"Coriobacteriaceae"	"Firmicutes"	0.464836437535966
"389"	"Erysipelotrichaceae"	"Firmicutes"	0.632878626129701
"390"	"Collinsella"	"Firmicutes"	0.464836437535966
"391"	"Porphyromonas"	"Firmicutes"	-0.428571428571429
"392"	"Coprococcus"	"Firmicutes"	0.747238624280448
"393"	"Faecalibacterium"	"Firmicutes"	0.493017239383326
"394"	"Phascolarctobacterium"	"Firmicutes"	-0.218181818181818
"395"	"Catenibacterium"	"Firmicutes"	0.479050504765304
"396"	"Bifidobacterium.adolescentis"	"Firmicutes"	0.718796992481203
"397"	"Collinsella.aerofaciens"	"Firmicutes"	0.464836437535966
"398"	"Parabacteroides.distasonis"	"Firmicutes"	-0.0448197490348479
"399"	"Porphyromonas.sp."	"Firmicutes"	-0.428571428571429
"400"	"Faecalibacterium.prausnitzii"	"Firmicutes"	0.493017239383326
"401"	"Phascolarctobacterium.sp."	"Firmicutes"	-0.218181818181818
"402"	"Catenibacterium.sp."	"Firmicutes"	0.479050504765304
"403"	"Alpha_1_avg"	"Proteobacteria"	0.6
"404"	"Alpha_3_avg"	"Proteobacteria"	0.571428571428571
"405"	"Alpha_4_avg"	"Proteobacteria"	-0.607142857142857
"406"	"Alpha_9_avg"	"Proteobacteria"	0.9
"407"	"Beta_6_avg"	"Proteobacteria"	0.80672268907563
"408"	"Delta_10_avg"	"Proteobacteria"	0.168565357603936
"409"	"Delta_7_avg"	"Proteobacteria"	0.0604720421768814
"410"	"Delta_8_avg"	"Proteobacteria"	-0.866025403784439
"411"	"Gamma_2_avg"	"Proteobacteria"	0.3
"412"	"Undefined_avg"	"Proteobacteria"	0.597255568328761
"413"	"Bacteroidetes"	"Proteobacteria"	-0.517735797588091
"414"	"Firmicutes"	"Proteobacteria"	0.406637079079771
"415"	"Coriobacteriia"	"Proteobacteria"	-0.0478704204857642
"416"	"Bacteroidia"	"Proteobacteria"	-0.517735797588091
"417"	"Bacilli"	"Proteobacteria"	0.290270478597472
"418"	"Clostridia"	"Proteobacteria"	0.40143212446755
"419"	"Erysipelotrichi"	"Proteobacteria"	0.0703125596047206
